bidder_id,prediction
0196137a75792cfa9e1ffae0c968f8e5h5eqq,4.05673802232e-05
159b36417b44066f1246479d3950c438t3p5z,5.15450127144e-05
27bdfeffd4bb638edaebc06fe75f61931x63a,6.34581968131e-05
a37770a37748bc7fabf4d2e346071fc6fr4nx,5.97010209627e-05
516bb9262cf4e0080d4530e93b860155f9m2j,3.91293190823e-05
4f8188d297e19e277a2dbafbecdeb53crpf4h,4.05673802232e-05
cbf42183dbaafdbaf23b8a2f6a40ff8d7d2yo,4.05673802232e-05
f81869e5cad80968a922e63c753acc9bqon8x,4.05673802232e-05
ed24622e345c5bc65b1e4e57e689a26few6oa,4.05673802232e-05
ecdee54cbaf68ef9652ffbc22046ffe6mok9l,4.05673802232e-05
2131c64740a0b5d587326dd1afe03585v2toe,0.996837779805
f78bffe672f3dd342026420859848fc7bw86k,8.37927906795e-05
083bc8dabba83902d98f0dd986388319sryc2,4.05673802232e-05
c898f8e4305559c61bb668b914e3dcd7cc636,4.05673802232e-05
e4a15ac6f7cada6feb7b88a637f65661i5tc5,3.66428168083e-05
6739bf5df0002d3b5e408dfc93cdc6e9hoko2,4.29585589021e-05
c45ff81c3112b4174e1240aa6ca38600klivg,0.00012283520649
c1933a0a95300c6821ac48f1c5f518a0kuzj9,4.27569180296e-05
7866ad585ef0dc91d3bf0d3c7f78173b00uta,4.05673802232e-05
50cd1bc72f051c844a9c05a0abd87fdbn8k4j,3.66428168083e-05
766b4071694269320122d5ed4b75f8a0kwmxy,4.05673802232e-05
1f3f4966d53c10298112b47668a18a649qh8b,4.05673802232e-05
aa5f360084278b35d746fa6af3a7a1a5ra3xe,0.529350857906
3e0da7a9d72ae4e237d262689142ab011oqcq,6.27949824055e-05
f313cc28ac8831cffe8ffbdc2ebd555esyu80,4.92488361787e-05
8f434535037d1ea471a068b2354af83eihjbk,4.05673802232e-05
f5200f0c3598145ef82f23e861b4dce918f6o,8.33722881637e-05
2d09ef84e2fdbc82827816c121a426145f726,4.05673802232e-05
353355147a9e15ea7b8b6588278b609cz1r26,4.05673802232e-05
fe84da5e6912534549d63415ed725618uiz26,6.97600711173e-05
51d6b173586fd34c938477d87ad6b6b0092ke,5.90978360019e-05
1eb4bcd6d64016ac89112b7c76f22c9b8jm54,4.05673802232e-05
4411a10ffb19b2f362052a1684e53073sd571,0.000106469100075
a318ea333ceee1ba39a494476386136a826dv,8.97525284096e-05
eadfad081690616922b9d277ebd1feb7rxqnf,4.28843430423e-05
2211f5fcbf3ae6cf34c5fea1eaaea95bc8a4h,6.24461514101e-05
c53e7b0168d88206880e9a7172911f272b4fc,5.15450127144e-05
3934b382cf82ca57e17392e797d5efdackyzz,4.05673802232e-05
ddf04787c17bb089fcec753821c2472dmvyy5,4.05673802232e-05
78d7fed1d9d08927b93b7ab75575d2302tdxn,0.134980395535
03b57948c18680b55b6e9ba10eeac42659hsj,4.05673802232e-05
f62218aee5c27a146eaabf11214f98095lmpv,4.05673802232e-05
4fa8f06a42776caad515ab85464aa76fa400y,8.48255610546e-05
d4bd412590f5106b9d887a43c51b254eldo4f,0.909438369106
e01de97fb922a36451184aedc1ff89e191w8j,8.03466689145e-05
6f5fe6904dd45b14c6582e7797cc9a01nej5w,4.05673802232e-05
9f43fab407461740c266e8d017fc3b50r57gm,6.12223430185e-05
ea4d0e334cd4694810f2c01913355acasgstn,4.05673802232e-05
8545edaa30181abe880a7efd950cc84cih6ek,0.998075073831
fe1858cfc2c305ebc09c9b1701d51a12djfy2,4.1861293022e-05
5d1d26451680fbf470ad54e23168ab04dp3h3,8.76950888385e-05
414541c6fa8c9212db9d9dcb5db9fd37fhnwv,5.15450127144e-05
6a5a9104808bf7946a21160fc40c0451i6mse,8.41607171054e-05
8dfc3ccbcf3457a6a0cdecd5279396a1r51ra,8.39390353593e-05
1e0f6df9d26330ef723f2d8a0d3c8b45wcsl1,4.05673802232e-05
ba1c9c5ea1f92ddad645c448b27762b6vkgu3,4.05673802232e-05
06237b976cf6ae2d3e3bea5e2d3dade4krnvu,4.05673802232e-05
df9faf14fa1bff35cf1e50585fed05cb8xtcs,7.56022665482e-05
c6961b73a8d30c5c9092282cc8277d2449rn0,7.41081651885e-05
b3e66869b322182c7c69c4a6e080dc80xjbqh,4.05673802232e-05
f31d5dd7893447f96d012e7547ab0f7bankin,4.38235634126e-05
f0a853562d7dd2c3b2ac3e3c3c5294d5tvxfv,4.05673802232e-05
c95318f164c7552623f7571f4f2ecb6egbz6y,7.62136035304e-05
c709b6c05ebd88124fe639a70103c8aerho8s,0.000101209044685
cc1b98265a249b0373d3014fc504b100cl1ja,4.05673802232e-05
26fde1932cbb04162e50cf13d72fc432lwhte,4.05673802232e-05
ab7cc752f0ed98d7f8c85e02dbbc4772z9xpx,0.000117468680978
f4dc453fe6f2a40964249b97c4992a45o0el8,4.05673802232e-05
b7400d34c23efde5a17be07bc684a0e03hlyg,4.27569180296e-05
5a84baa33ec8251e104b52d1d8a739c0ti0kn,4.05673802232e-05
8e78b9881e4f7e31d9f21badbb7841e5b439b,4.05673802232e-05
e10a19da6f6f510228031658e5f075e35pgjx,0.000142207836652
8d1eee95c90702c4b93cf9d03df64d487q5uz,4.05673802232e-05
c77a84d5143daea82411db28ff1e284730rwp,4.05673802232e-05
e45f4e3676bb7aa92b96d0dd92bbc6adao5vn,0.00216707302588
05f327ba853313444da03bbc41c1cf2ac8cbo,5.37032294407e-05
db09d3c425efa448d5e46338ef5817e4yzcu4,4.05673802232e-05
470cb23dd332e6d49030745f8ea983c80piie,4.58705952651e-05
4dc72bc83536cccba2050b69a92199851tp53,4.05673802232e-05
367c1d9e1a6b4e19b8b99db9f057ce2cb2tzi,6.24341500545e-05
d6cc3ad5d108e263070ca197df90428a5uzjf,5.15450127144e-05
aa94a7fabdc3f76b719c865e484529ce10r9e,4.05673802232e-05
cd1a8096c45bd6064aeedb28a6d90086p9lmz,4.05673802232e-05
1e5d2af57a6ec30423e50a67a0073de01pylx,0.371257678667
484dd78af1eeca9f794f589c1dec48fb6xx91,4.05673802232e-05
c131f3aab6a5a2bd194e2efc1bef9f5ej29vj,6.24521895247e-05
5a28b19b882d307946b8d8f67198c9b76xpqn,4.28843430423e-05
654bb0eeabbe1554aa8c02ff13037b15anqft,4.05673802232e-05
3939de393dda9df05377e7f57b51fd191g5hb,4.05673802232e-05
8ac737db90c9dcd389d3d458159825a6mrjf0,4.05673802232e-05
41fa64fec1eef4653dd8891c5db084d4d8hdu,8.77873910373e-05
192109419e1df7f25cb58eb56bd0834b2v8se,4.05673802232e-05
843b9b4e36353244a4e6bed3fd2089f0j7o3a,4.05673802232e-05
48d4797af6bd4f768538358e821a175c14ut6,5.15450127144e-05
23c2a244f912091393a392b620802b215ozku,0.15986434332
a174a8d6c56daf401d66db7cd732db44jw9al,5.15450127144e-05
b355b8dbd6b93f0c335e0d9e6da3829fz5tdn,4.05673802232e-05
48d01d8fe2e6373a0cd6806b26801e097u9dk,4.05673802232e-05
eda93e16eb25140c4215ef826902c5017vfqp,4.05673802232e-05
1c696da5cc00711efa43bf596c8422ecaauu5,8.93747128613e-05
193d60c113bf94293a2446e1b7512cb65ftjq,4.05673802232e-05
a258949613f1ca10fdcc4428480bf77ehb5lq,6.45604384644e-05
9b2cf80ceb242d1e63f5a6c94ca276b4c7lp9,4.05673802232e-05
f928495ea037d9a2fbdc362ff8a7067ehybp6,0.999372302171
b57f6875839b5a6ce409198cab6d3d08zoydm,6.02624581966e-05
c003cc2e8776263ba1af88f1d1681b982h5rp,9.19560128599e-05
2357f80097f63e9d305464f655a6a6c8astrd,4.05673802232e-05
4aeaae693ab3afc7dc55ba0082a0e9b187wfb,4.05673802232e-05
dcc198ebf652f9346d210db5848fc7f4ktuuo,4.05673802232e-05
d66bbdfa8ebbdde41183bca06bfa4f842nngj,4.82705534714e-05
9be5ac30ba636e0eaea2755af7b4300bvb7wv,0.305590594922
b6bde5800b36e034e895a171e30557fd0q110,4.05673802232e-05
6c7bab2a22f5a02225aebd2996fc689cru8o9,4.05673802232e-05
fdf12cf40556c86e60545b93e7a3d04b00bll,4.05673802232e-05
c6a6ea46a77372ce369472086be8ee5c4anhk,4.05673802232e-05
b700cf5634ee7f6447dbb5f0ef4b5053y8lb3,4.05673802232e-05
203a8ab79802f33a1fcc31cfea3b63d5mbeiu,4.05673802232e-05
ba6bdc18c68e78b470b14528b5c6bf89yvx6l,3.66428168083e-05
32950f31bb5b6824f3a0abf3c2ca85caanuqw,4.05673802232e-05
4a9b8b8645b60559f30c00e4cc13165d39url,0.999516385608
3d1244e0fea35344d27b9edf17b49f95cwang,4.05673802232e-05
4ca0886f78367e0dce1e4e99003ea13dmp6zp,4.05673802232e-05
6bcc08698b90b78b8a97eaa03c37b6c8m1zms,5.15450127144e-05
cb08091907558694c82474f05fa81567pdtie,0.00010510337855
6b3c1a5bf195b4f2a140421e71b3dd4avnccg,4.05673802232e-05
d9788d1717baa62f08f0fd97cde2a296qdn7u,4.05673802232e-05
647389959021942178f18e9631079428m6has,5.15450127144e-05
cc92398db525d519e7ad84d63118019d0oxix,5.99191185313e-05
36825d6db0b203152b3827fd0d2850casahfw,9.22120410721e-05
69083e29ae2ff0686e8c919684a04482hecn0,4.05673802232e-05
d8cf0e88439a1182358923d64515458fu9sob,4.05673802232e-05
7df4e7d8214aa6efa180195dca9a08a888z9r,4.05673802232e-05
5a8d123ee3535ec632c021be06332940mzflk,4.05673802232e-05
55079a76d6207abf2d04b05112b1826d7jo3y,4.05673802232e-05
6ad02f04938d953509e1aad5dadc60db70e95,0.999405059345
7bdf9378229068439b88aae66c02395f5wlc1,4.05673802232e-05
dc32fe4921c1b28f48bfc4edbb5b9eee89nji,4.05673802232e-05
8b6e4988b745924c605461a639fdb887plshh,4.05673802232e-05
e29dc2a6703e7f3fbb904fb48739f32dicp4q,4.05673802232e-05
e90b8c9ac7c53bd3319a364917bb9a87lyhmb,4.05673802232e-05
ade9f9375a208fee676150734897be82z6uks,4.05673802232e-05
684c2532346d5ac3ea8e101febafa8e0k8zqn,4.05673802232e-05
7fcd4105b823b6e2c2f6920e3a1bb555p8ofz,4.05673802232e-05
8cc1493632e0bc63741f523e454ee5cd6obbs,4.05673802232e-05
e46ef39a3c4edb0e6dd26ef4b8a58ca6tpfxn,4.05673802232e-05
4f22bdad196f11dff3851bc473c6c8b61j282,4.05673802232e-05
8e3275ded520e87c6aee4ce1c8f4d09awg1va,4.28843430423e-05
100313171b347e1818328f69001f12ceg0agk,4.05673802232e-05
931b9dcd0501a9e8767c31dd2924fd74sia8u,4.05673802232e-05
b741865ef8c2072c2d83080e0027b76250tsl,4.05673802232e-05
08f929bbb45f6101b61eeade665542bdj6ioy,5.33141421057e-05
573b8b6f7cece50608b420e00c861287n6cpz,4.05673802232e-05
0eb11ab9994bd034439a0dea4d4b1fa3dk2gd,4.05673802232e-05
0578bad1a458d60f9ba0e810f7058389lz4wj,4.05673802232e-05
6f4209fa0fb2d19d0aef224e8f3c4679xtufs,0.0117296720916
291d6767a4ba523ad2c8ef82f2882bdbk4hdt,4.05673802232e-05
cc1e8bbd0c8209de00bd9b9ef74530459wxfd,4.05673802232e-05
6d6b3e804f248ffeb0d5050a945872a9sn000,0.996592637827
39d8059f91d70ee5a68731eacec9e104n956u,5.15450127144e-05
b8627674fd4c04338484093b17865992btne4,4.05673802232e-05
27106bfe724a6c7515006b714188708fowu38,4.05673802232e-05
4166f602845d237a960e4e79007cad10xbkdw,6.56896556054e-05
f6e2e1642d2502c0f13dbe5fe906b8cbjm5v6,4.41206639301e-05
6b24e1f370593f43e8dda001245c76eb48klz,4.01894254759e-05
2d0703227815eb74617f639b13460351i3s9l,4.38235634126e-05
638753854c89f7f3bdcce441b2deaf76r0btd,4.28843430423e-05
58629f5174763b91589ca38005c7c9a9n4z9l,8.51085867917e-05
b95d17e934cfda79bc51da75dd2b38ebma84s,4.05673802232e-05
5d4eb33145e57b5ad330816b702ffb70hm6ht,4.05673802232e-05
1cf7c4ce75a054e0b036f8d5d33392394458z,4.05673802232e-05
67def99e834a896f8223335b353d7734fusft,4.05673802232e-05
b1c10aeffab81b410b3c40dbcaeb6172vsfdb,0.0966832279786
889acc6ef7b4c29dd6df1eee82ea0935r4rkr,4.05673802232e-05
26df67c9e047a64be6d5d70ba39ca12b6v24e,4.05673802232e-05
925da3db7f746f2602efb40021bacd3aihpvn,4.05673802232e-05
ed1c364ed4f5ae776df38ec7b5cfd56d54syy,5.04337046915e-05
baf877a79c03026f4bae417a5a011cf2sh0m0,4.05673802232e-05
5b8d91a1b58497d7f02cdc4ffb049720c7atj,4.05673802232e-05
1db9c227a169805b63e48d51fb85ce4af759d,4.05673802232e-05
6881294ace64a993d74a1e2ec07cec1by4igv,4.05673802232e-05
f1a8e753c1a6a8ce02092045314d2e42sh9a6,4.05673802232e-05
435f3414afda395f6220fc2da77d0cde4ma0p,7.71649284959e-05
14b639e90d86de0f502145ceb99279343dxup,5.15450127144e-05
3860115dc03d57af04dde70c0a8fdb0cf16dw,4.05673802232e-05
2974f614bc988411be383b2d6d52003fdb1ps,6.02624581966e-05
6a1c689adb0683718bbaeaf5fb58e0afd74mh,4.05673802232e-05
7797e86b7ad607bbb8ab55afb9dd1f44ua2rh,0.000393962424203
8c07083331a97da1b8a99cea75775401m0a0r,0.998274500439
2a9caa842d625060c50cad45d01ddffch6azu,4.05673802232e-05
d4ba963496b5d7e87b825884ee8053e5b8avx,6.31117241624e-05
0fd5f456aabfe507bbeadffb287fe4392hxwu,7.63846472827e-05
a9bdb724e7e1384f0d8bdb270c5c277aza203,4.05673802232e-05
9793f7cb1de19b71abc91ab7a708e4d061o0o,4.05673802232e-05
e59aab2344c43ab6c5aabc6ee12da90ei02jt,4.05673802232e-05
a2b9f789ab47d55d86e61fcab55a15d74vqi1,0.000113505982322
87f83cd938cdd773a9800b17c6f8579b72jxi,0.00013851140263
62c7af5f6788d4d4dceff3e608b8972f1tqjm,8.07759317846e-05
84761dabe20fc9f91b50fcd9ad0d1b96muyvv,5.15450127144e-05
de170396478911f71f9e950a3f9194bdahnnv,4.05673802232e-05
b1b0241d8019ca7f9d1d5e406ed7b589ysmje,4.05673802232e-05
1f2c8d078f9327a04b5b7d0b7dd7d3c7mytrs,4.05673802232e-05
255b536c4bad6566cb205af1cf78d0a8wbfrl,3.78853172377e-05
6e2ff2ce3a5bd7fcb6f022edaf4d5005oow3w,5.75300185063e-05
07d4faa935f7e83e3b8c08c34baf74a59lwb6,4.05673802232e-05
830123f6675ea94ad5ed2f2e63b7457ejkthe,4.05673802232e-05
4232a238b62c76354ab4b078ae70c7dfmhorx,7.88785505037e-05
c7949a37a6ccf082f0d54cf028e244deanxji,4.05673802232e-05
85373fe7556dc3c8282c0e6e0ae554cdukgtd,4.05673802232e-05
a1403df6ef1712d2e94a52c59001c6dfkwuz3,4.84734320171e-05
a893b9bce98286586379bfff792a89299jwsk,4.05673802232e-05
d8b3e32a6f8436acfe9984227c9d1e57qemx2,4.05673802232e-05
1cd72d6efa4d33a280029b412c129551wlrxf,4.05673802232e-05
7e59b1dea393979886a6adb8be87e960r4uaj,5.55113109164e-05
dfab2db8ab479bac62322d56131b6cc6owgcg,4.05673802232e-05
14387d2bed62b86b076039d07757ab79q5rvk,4.05673802232e-05
a3650dc653f19fe7dfbb32880f252c14qfnze,4.05673802232e-05
6707cb16b03591a945c4e85fb296fc65k2coz,4.05673802232e-05
08728c61fc683905eec522c104030551y5qqh,4.28843430423e-05
6eca5a4bf1f2b9e31667fd116cf44e9dvcobx,4.05673802232e-05
f381ac2ea507cc993724ba57dc07ccecp0nf9,6.67161973253e-05
06ff2d37e247d28cac0e2a944e39cd6budsbx,4.05673802232e-05
17135b7b88e63fb9969798d73300812ej7nxa,4.05673802232e-05
d5ab1130efa445246085968a1787a14ddfszv,0.000101757264392
6659e7b320819c1f92d53f54844826c1014uf,4.05673802232e-05
ab1eb8597d0f23a63c028d71ec1e6792qwje4,5.56878954709e-05
3ee4ebb719a1685eb511a4d94e4e9c78k4p5a,7.7082647283e-05
6293977f00232d6df7e5b8897fa77b368obfb,8.2246216066e-05
eadcdbbbba75dbf2045ec8f7d95f13b6poku6,4.59878246168e-05
e768126da44a0fea093d0936f6bcfa8fw5ryw,3.78853172377e-05
3bf8be84ffc2563e8d00ebff8a828188fxlki,4.05673802232e-05
333441fecff5fc56cdf26d815d68820ajpm4n,4.05673802232e-05
15ad4021a5480aa57cf9e69d75907e47wprdz,7.52536790498e-05
0f4f555e806b2bc728d3831a674547c5n0u76,4.05673802232e-05
edf7d8d70e384234fbf9a2a4a0dedfb0oxc20,4.17926920154e-05
830e14b0d3a575e78eaacb5b5909e7539dpje,6.83575654401e-05
3544cce66195a06584fdae0d3e3c962anpepf,4.05673802232e-05
b8c608313882a8f9159399573b069995u6jm5,4.05673802232e-05
9f3d5bf275099058b6256d4f89e8c5caw75ex,0.991664574413
a6aeef2b14aebfb46e6181ccc5bcefcda2xyd,4.05673802232e-05
3e1621cc01a096f8735f6f407bc19ebemh9q7,5.45610232643e-05
e2206e87bb611ec000bce33d8b2881199tmyo,4.05673802232e-05
67b5c388be7974529aed5bb04329bf0e3o2ie,4.29585589021e-05
2fc9b9525bdfc9311a8716ad458271c841n1c,4.05673802232e-05
f19b51b5fd87ac2e095df91f8dd30fc2plpqe,4.05673802232e-05
14586dc33ddf49bdabafaf42fd3b62ea21xuz,4.05673802232e-05
50ecb0f3996500cf0033b3635f441010gwbcq,0.998875375315
78b13e2071eed6f6a1e5965807935828jly8p,0.997492816648
ea9495df9322cd38f2bff2fa458d576et8w66,8.79420895379e-05
faf055661f5b16f28b762ca29ac9b057wgicl,4.05673802232e-05
d26734d4f2a96c191e67d0edce0e7e45kuuui,4.05673802232e-05
d350955833f054c4c4e60b8215ef79139hbet,4.05673802232e-05
7a9977d6ab9173657bf6e23a72b8aa66n8e1c,6.21845143107e-05
c6a804142434d5905fb4191d871a64fe5i3wu,4.05673802232e-05
070841d4774fef5fb50eca78a7156715q2hfi,4.05673802232e-05
9268c5298c0588626d8c53fe7845a00eznhjt,4.67694467273e-05
f6a889e84a6bdfa46b69ea0f6712e23b4gxbq,4.28843430423e-05
19bd99cb6ce553f5fe041066aa7557bd6f78t,3.78853172377e-05
40e9bf4897915bce9e259d308ee7c0b2mwrgw,4.05673802232e-05
bd714069005f024dfb114bc68318f741lm7w0,4.82705534714e-05
992b882ff2010a6d4182b0636b57a5100gwz9,4.05673802232e-05
be25f58110e05ae8f1d4f4de458161875wpny,4.05673802232e-05
7d3c649e6dfcc7773703b5ce789c1202wehdy,4.05673802232e-05
4126bfd1c612699bd521b9499bb4796d74y9x,7.17555457671e-05
20d8e1085b8e035cd8266e49bf6a3a88a5u01,0.998954485717
6c07e228069b8c105d5ccf1283f1b341jhc20,4.05673802232e-05
dde03cc37b656e54ca92961edb1237b49mu71,3.66428168083e-05
79693c4aa51c9a0dfa02868436319e34m2ndd,0.000144800823112
9dabf23db597c70a47d5be43899afec0isbb1,5.15450127144e-05
10fd581f1f6f425118d143ead74d939dt51ag,5.04337046915e-05
a97593cabdfc92d0ea142d1c64f0cb70aa6cs,4.05673802232e-05
3e44118f170da32dce7a713c5a4272adfqkon,4.33206916486e-05
c7cf411a4a15bf6af8848a00cf806a2e7mxcx,0.998039356205
6efaa79382fb1c6d8f935905a0c67dd5pm4c9,5.15450127144e-05
2756f574ee05cda30dee167479a438dfy5qxv,7.43740586052e-05
32ecf3f8df9a62e3f0ccf44b7c86457473nz3,0.000117721723338
2f1e278c15f5274decb0bff7f21df5f6plihm,4.05673802232e-05
eb0314770a7ae2dc1f318185c1899fbew83vh,4.05673802232e-05
c0f0aecedc8ec6683f3ba9acfbffaffanc59h,4.05673802232e-05
4658731a7b11b2722c9d2437baf9016en053i,4.05673802232e-05
e46d5a02cd9a562f86371d168554fb483tyqg,4.05673802232e-05
9309a2e925b68b5160d2323b50919889etibv,0.998273328854
e7dc9e0dfab7eadbdda726ab47248501y62jg,4.05673802232e-05
0d37dc418a12c7096bf160db9c2a37f4w4k76,4.05673802232e-05
7f2868a32952079dff53a1b7f538ddf9c2wdh,6.34109584378e-05
0e554113319770c672b4017e6e25e2baqwxgp,4.24235564091e-05
391e5e29614ccfd21470b29fa31e13d7m1yoz,4.05673802232e-05
f8a8934122d86964869a10f74f8a023eiegi1,5.99334327745e-05
67acfeb9a5b34e7027ecebe2992bab78iulpo,4.05673802232e-05
376af9884e69c97c2a73ed99699555bezol8s,4.05673802232e-05
fd57359ab0edf5a335c9adbf2a39d067m7dvq,5.15450127144e-05
ecd1e1f3064c25b9d7a64187d748ac0a6sgxr,4.05673802232e-05
bec85a512f993496069b13a82c363182hq6lp,0.000457241257014
93ea4b9b7c4244741f2d0c46245b3a73mnq9w,4.05673802232e-05
0ea2c9bd5fddbce029726be76f1b536fyznbl,4.05673802232e-05
c368adc1be8ffd5a95d526b24b6c2fdbg3wmi,4.05673802232e-05
600eefd7040df1e6ac4b963b68a1240b5vghr,4.05673802232e-05
93a0ef434f5f1075581cccc9cf1daebe2lttm,4.05673802232e-05
0bf6ae3f3085a90b43aa86e3c1eaff695w2jj,4.05673802232e-05
b1645d32230ea9c16dceb65420c97bc2x9uw0,4.05673802232e-05
94da37a88b58f727b8451d54f36e6e2coh98j,5.29531745522e-05
797afad89626aaf41b0230d1c4cc4406dct47,5.15450127144e-05
e7bd8c579adda24d5cbab02d84999f3btlvm6,6.57789282729e-05
ca50daf4dc80460b5ae447179bd2937bmlhs5,4.05673802232e-05
ac9cabc6b5c7d6da2620c62774137ff78dzg5,4.05673802232e-05
8be2b4250e240666de12e0d0c1d515d2tzok6,4.05673802232e-05
284a35aa14a3ee8939e1c5243acfa9a8e8u7h,0.999491775572
d7ef680609dab272018118d0ec74facc3joyf,4.05673802232e-05
564ad2ac7e7298a3b14f513b5b9ff181j3y3j,4.05673802232e-05
b080de3950e44ecb2a5d674391ab4d58n4zlj,4.05673802232e-05
9de181d5033b828da4dbb09ab4a8bda6l2wfa,4.05673802232e-05
4746c1f4f493c538c1c3ba7f9ab1e2dfxodcl,3.77227382124e-05
6620e4698cd4db5b04f0621968554db6dm0i2,4.05673802232e-05
b72c7af96c10c0ed7ddca342490a82d727qmd,5.03759388211e-05
1d284b16f6cfad7f8029fd9ce06a04d3fhx7h,4.05673802232e-05
9e1ad12b2bd9a87b699bed1767bf8445q5vi0,4.05673802232e-05
e6f08c26415285571218b5df2bf355bah5w5w,3.66428168083e-05
3afa04162cdf4e163dfb6a9287badd68yqnrk,5.15450127144e-05
12daa07cd2430671435bc51773c51abct6q11,6.04854010896e-05
c8ed4298b7282bb494be3bfdfdc768ddblwbt,8.04789652361e-05
446673e8c6e25885f8107e752479a069x9em0,4.05673802232e-05
2a690441c5c10e835cf91861a199b22a5khsn,4.05673802232e-05
e86fe25f084ebe7f2660ab4672ef73b1aauwq,0.69346815236
1ab1c5a761b0d8774ddf0c600714dfe6yzrgj,3.66428168083e-05
43f964b9782371167747c99a58de4282i136c,5.15450127144e-05
362a2739c51416cdced936c51269fd3crrp4h,4.05673802232e-05
ddd3acbe3f38873dcb9831f7249d86c0o6cly,7.32738406693e-05
4d7bda740714fd1ec3db19e0aa02fb5bag3dd,4.05673802232e-05
53ca62194377e0e7c364754bcbae081cosnkl,4.05673802232e-05
70b5f370b1b3afdd9873609be4dbb91d8x8jl,0.000190968321207
c4ad4f1fef0e37f37a738e5e3a182ee6sezpv,4.05673802232e-05
92f1c0d8618205ce2fcc04e8ca5a92c6f6a7i,6.02624581966e-05
817c3e777d570c16ed6986c573d0d126pyby1,5.15450127144e-05
bb909534026751449998352196d515ad1n9c8,5.15450127144e-05
06b9a5226231e5c03cd00c074dce0bacjod7v,4.05673802232e-05
20383cff2b9d7c686faada2a9a7980201ota2,4.05673802232e-05
62c6339a623c02000fe8869af8e795645za5x,4.05673802232e-05
f3a9bcb048b2d10ffa0b11b02db919c1yc3zm,6.97561388027e-05
ae6b5a81647cc9d32279bb0adb4a5cfelupm5,4.05673802232e-05
0fe0faf68a3d1f6338098b57584474aff4r1z,4.05673802232e-05
4d884bc55021af52c5f262ba2680f4ed8sctg,7.34412986928e-05
6ec67176ac65a80e283fc477014600f6hudrt,0.0594018412639
04f53d51a9cac9391b1d35c109294c48apax1,8.11075946653e-05
2e34beb8c63f2290d51939867050e603uzg9k,6.28669882439e-05
0aba70072c70a28a41ac341bb9c41136t38g1,0.000108753476456
91a29600bbd08ee8ee2243b7a6437512wkomq,5.15450127144e-05
6ef33633feca956e287a081cec6953ad0djvi,6.02624581966e-05
d8d7d3bce241c10ddac4b917789165fedeonv,4.05673802232e-05
c4b57916add42b938349b39cf16eb045mlyeh,5.44889171849e-05
b3dd575821661bec07367a083af2bceb70717,4.05673802232e-05
188f349f3b3219fd036e6771d95b6a24dovhi,4.05673802232e-05
49b337bd08443e511615df03f130e6f5kiwkk,7.3056362303e-05
434d20a5df404871cfaa7270148fbef2q7208,8.72589022329e-05
5088dab010d3f3ece813cb35c1f86a7ctz31o,4.05673802232e-05
83b6cbf8c26ea604b48f508dd7728c9414pfn,4.38235634126e-05
265620aa664f996910518f670238c814eo850,0.753862757796
43bc5e56fbed4ca57cf04a5e4dc476190nfmo,4.05673802232e-05
82fe2ef96b5dc56348dbdd4e29ad35742c0md,4.05673802232e-05
b52d9a015088c0b64877350227a13175hr0de,0.000368107658091
0c19bfcb25b818fb085f7b890f1c3fd0opg88,4.05673802232e-05
bd6f786fe8fae6f44795620dfd54caa6pza0q,4.05673802232e-05
67dcc2d46a8a390bdc2c7a1868b818dek6rnn,4.05673802232e-05
2dc64c82ccf4e148dad7b4d5c7aff00djcias,4.05673802232e-05
7c5090c359d60250e40afb6452464dcdou17n,5.15450127144e-05
f21e413aa3af5753bc120dcd24d6461bwrvwp,3.5838432983e-05
4eae1cb1660f3ca6abceb50881a01488d2oda,4.99402793577e-05
a19b1593a144ebe795a154018c6bf90f51ce0,5.62423863164e-05
d6a25104466fb49b14cf96deaff50767a7j9g,5.15450127144e-05
67c501a2e12a33b786846f4ca1300e9d0nfvk,4.05673802232e-05
68bc8b05f9c6fd6d957d3b138e21f5e6p3p5k,4.05673802232e-05
d179b158f23c0d77c3fdf828694553b8xu7ke,0.000100214537541
867ae2212dcf4815255cfc5772d1a4e1vcfpa,0.000143222699191
91ffb37965e59f15c21cdac2b30b26f8ahvnq,0.000656748776942
3666d25acd9a57f79b9e898cd7954df9y689l,4.28843430423e-05
98aa60b5e0e217cf79f7ea207b42016ai7ar4,8.89594365646e-05
9ebd723eb517e00f9407dcb3fa9e326benpu1,4.05673802232e-05
cc50338bfe8a3932245eafffa1d8dea368qr5,4.05673802232e-05
6e8d80ed6aa2dcc1262d9e48494cbfffuwd5c,4.05673802232e-05
bc5227d59d887c167f75d41b48abec6bggb26,4.05673802232e-05
e0ce0a5e32a00567783ebaa21563886chbiip,4.05673802232e-05
1d51ed73365bad8902ced39ec426eb818jbm4,7.6344657402e-05
f0c2a1955925176a5cd0ea97f68bc1ecgmu6m,0.999263115802
3489316a99dde30a00d6128a7189dca9p3tfu,6.34785582994e-05
132d650c270a86e82527ff55a1fd52fdrew0r,0.188503393072
65ef5f06360c43653fbbf985a38a1c9b3ns7t,4.05673802232e-05
35756fba1c717687fd9b76c2f6c3c11eo4gll,0.000128408569345
61816e9e292e65566d9f5b30efb8e08dyn54j,4.05673802232e-05
60c5e1d2321de3643c32a69091fc1fe4rwpae,4.72463704801e-05
61214389fd39950f71473616488b8fb74dicw,0.000100273429061
947d81fb9a20025305a20da67445fa5d3fkvi,4.05673802232e-05
4d6f7d79eedab7a5da496a229803b53538mdn,4.05673802232e-05
